,Time,Municipality,Impact variable,Hazard variable,Impact value,Hazard value,Trend,Observed anomalies,Predicted anomalies,Aggregation
63471,2022,Vaggeryd,crop_yield_total,DFI,5.865724381625442,-1.992524405830406,Linear,-5.898317405154369,3.5525777340718028,5
63472,2006,Jönköping,crop_yield_total,DFI,4.105263157894737,-1.6992725241611832,Linear,-32.7230867247603,-0.7958022752694545,5
63473,2007,Jönköping,crop_yield_total,DFI,4.891304347826087,-1.2164900599987187,Linear,-19.94916753341457,-5.447161799150078,5
63474,2008,Jönköping,crop_yield_total,DFI,6.367041198501873,-1.3948877509642423,Linear,4.062851139966379,-3.9546194817850298,5
63475,2009,Jönköping,crop_yield_total,DFI,5.942028985507247,-2.099608645224117,Linear,-3.0136751076352724,4.230048165188859,5
63476,2010,Jönköping,crop_yield_total,DFI,5.369127516778524,-1.8466726764826027,Linear,-12.481893770351926,0.960089529235252,5
63477,2011,Jönköping,crop_yield_total,DFI,6.197183098591549,-2.0481646039843,Linear,0.8806227399520561,3.543097149216778,5
63478,2012,Jönköping,crop_yield_total,DFI,8.0,-1.3616171142386986,Linear,30.053912845178544,-4.255080078830638,5
63479,2013,Jönköping,crop_yield_total,DFI,11.818181818181818,-2.1101888563885542,Linear,91.869032702372,4.372503834232199,5
63480,2014,Jönköping,crop_yield_total,DFI,5.925925925925926,-1.232717917452822,Linear,-3.9202218107184392,-5.323855874403384,5
63481,2015,Jönköping,crop_yield_total,DFI,6.666666666666667,-1.2431344965869786,Linear,7.946070601859517,-5.243340694770526,5
63482,2016,Jönköping,crop_yield_total,DFI,5.5504587155963305,-2.166357054995786,Linear,-10.24677451260003,5.134940001070658,5
63483,2017,Jönköping,crop_yield_total,DFI,6.212121212121212,-2.609812137006124,Linear,0.3194091970628429,11.381000681059795,5
63484,2018,Jönköping,crop_yield_total,DFI,3.9130434782608696,-1.574303161854664,Linear,-36.89201147825181,-2.176316939291614,5
63485,2019,Jönköping,crop_yield_total,DFI,6.359447004608295,-1.6908752739709774,Linear,2.426987097687241,-0.8918622631925173,5
63486,2020,Jönköping,crop_yield_total,DFI,6.223175965665236,-1.4038713778363194,Linear,0.0998132153197755,-3.8718390379812435,5
63487,2021,Jönköping,crop_yield_total,DFI,5.444444444444445,-1.5729449994206646,Linear,-12.541574588477475,-2.1907177411313006,5
63488,2022,Jönköping,crop_yield_total,DFI,5.865724381625442,-2.1211804604043527,Linear,-5.898317405154369,4.520901792527057,5
63489,2006,Nässjö,crop_yield_total,DFI,4.105263157894737,-1.445356930301385,Linear,-32.7230867247603,-2.3196216778182324,5
63490,2007,Nässjö,crop_yield_total,DFI,4.891304347826087,-1.2026934662456816,Linear,-19.94916753341457,-4.918448731678531,5
63491,2008,Nässjö,crop_yield_total,DFI,6.367041198501873,-1.3228163670983537,Linear,4.062851139966379,-3.657477957291314,5
63492,2009,Nässjö,crop_yield_total,DFI,5.942028985507247,-1.9419746393994088,Linear,-3.0136751076352724,3.1615758908633786,5
63493,2010,Nässjö,crop_yield_total,DFI,5.369127516778524,-1.6769967101122736,Linear,-12.481893770351926,0.27042781081524403,5
63494,2011,Nässjö,crop_yield_total,DFI,6.197183098591549,-2.037181669785459,Linear,0.8806227399520561,4.139437568944389,5
63495,2012,Nässjö,crop_yield_total,DFI,8.0,-1.519053322747261,Linear,30.053912845178544,-1.4995058014881302,5
63496,2013,Nässjö,crop_yield_total,DFI,11.818181818181818,-1.981580821517786,Linear,91.869032702372,3.573676425361432,5
63497,2014,Nässjö,crop_yield_total,DFI,5.925925925925926,-1.263196312327066,Linear,-3.9202218107184392,-4.290946077125934,5
63498,2015,Nässjö,crop_yield_total,DFI,6.666666666666667,-1.1786970401502417,Linear,7.946070601859517,-5.162436922090429,5
63499,2016,Nässjö,crop_yield_total,DFI,5.5504587155963305,-2.275343708841422,Linear,-10.24677451260003,6.345584526439044,5
63500,2017,Nässjö,crop_yield_total,DFI,6.212121212121212,-2.5387726884538857,Linear,0.3194091970628429,8.222191399234124,5
63501,2018,Nässjö,crop_yield_total,DFI,3.9130434782608696,-1.541984171150057,Linear,-36.89201147825181,-1.242957057448681,5
63502,2019,Nässjö,crop_yield_total,DFI,6.359447004608295,-1.7422769495720585,Linear,2.426987097687241,0.9978532652606145,5
63503,2020,Nässjö,crop_yield_total,DFI,6.223175965665236,-1.299766087777759,Linear,0.0998132153197755,-3.9039985409127516,5
63504,2021,Nässjö,crop_yield_total,DFI,5.444444444444445,-1.635809701190422,Linear,-12.541574588477475,-0.19082768585095167,5
63505,2022,Nässjö,crop_yield_total,DFI,5.865724381625442,-2.077797985127293,Linear,-5.898317405154369,4.542197442377914,5
63506,2006,Värnamo,crop_yield_total,DFI,4.105263157894737,-1.4694418784995438,Linear,-32.7230867247603,-3.7323630708505178,5
63507,2007,Värnamo,crop_yield_total,DFI,4.891304347826087,-0.9740379503832022,Linear,-19.94916753341457,-10.01868012433241,5
63508,2008,Värnamo,crop_yield_total,DFI,6.367041198501873,-1.4454744525836845,Linear,4.062851139966379,-4.125178976533723,5
63509,2009,Värnamo,crop_yield_total,DFI,5.942028985507247,-2.0030396103980537,Linear,-3.0136751076352724,7.178940692562618,5
63510,2010,Värnamo,crop_yield_total,DFI,5.369127516778524,-1.9255235446861807,Linear,-12.481893770351926,5.345867235265954,5
63511,2011,Värnamo,crop_yield_total,DFI,6.197183098591549,-1.8164901333510413,Linear,0.8806227399520561,2.906250041601938,5
63512,2012,Värnamo,crop_yield_total,DFI,8.0,-1.5301708784936603,Linear,30.053912845178544,-2.698251289620041,5
63513,2013,Värnamo,crop_yield_total,DFI,11.818181818181818,-2.1057604794114275,Linear,91.869032702372,9.731396363473634,5
63514,2014,Värnamo,crop_yield_total,DFI,5.925925925925926,-1.1542613723558304,Linear,-3.9202218107184392,-8.186770044459884,5
63515,2015,Värnamo,crop_yield_total,DFI,6.666666666666667,-1.3016167591151038,Linear,7.946070601859517,-6.297822144068405,5
63516,2016,Värnamo,crop_yield_total,DFI,5.5504587155963305,-1.9387389152844847,Linear,-10.24677451260003,5.652639912260254,5
63517,2017,Värnamo,crop_yield_total,DFI,6.212121212121212,-2.501887913041539,Linear,0.3194091970628429,20.828091377797676,5
63518,2018,Värnamo,crop_yield_total,DFI,3.9130434782608696,-1.6362559466789666,Linear,-36.89201147825181,-0.7602140793691134,5
63519,2019,Värnamo,crop_yield_total,DFI,6.359447004608295,-1.7230363500649222,Linear,2.426987097687241,0.947257807028878,5
63520,2020,Värnamo,crop_yield_total,DFI,6.223175965665236,-1.0036796456095105,Linear,0.0998132153197755,-9.754285075877577,5
63521,2021,Värnamo,crop_yield_total,DFI,5.444444444444445,-1.2413589270512322,Linear,-12.541574588477475,-7.11201740804526,5
63522,2022,Värnamo,crop_yield_total,DFI,5.865724381625442,-1.7309093400196751,Linear,-5.898317405154369,1.1075189794248992,5
63523,2006,Sävsjö,crop_yield_total,DFI,4.105263157894737,-1.4281602752692732,Linear,-32.7230867247603,-3.0298960402345827,5
63524,2007,Sävsjö,crop_yield_total,DFI,4.891304347826087,-1.079230139070651,Linear,-19.94916753341457,-6.870839313275076,5
63525,2008,Sävsjö,crop_yield_total,DFI,6.367041198501873,-1.3483673103091418,Linear,4.062851139966379,-3.9802451907843075,5
63526,2009,Sävsjö,crop_yield_total,DFI,5.942028985507247,-1.984159897621847,Linear,-3.0136751076352724,4.225979656938103,5
63527,2010,Sävsjö,crop_yield_total,DFI,5.369127516778524,-1.7800496381278128,Linear,-12.481893770351926,1.4869828676598953,5
63528,2011,Sävsjö,crop_yield_total,DFI,6.197183098591549,-1.9457205126943795,Linear,0.8806227399520561,3.7091567944198847,5
63529,2012,Sävsjö,crop_yield_total,DFI,8.0,-1.517312486698413,Linear,30.053912845178544,-1.928949216723412,5
63530,2013,Sävsjö,crop_yield_total,DFI,11.818181818181818,-2.013478767050631,Linear,91.869032702372,4.619687506389978,5
63531,2014,Sävsjö,crop_yield_total,DFI,5.925925925925926,-1.221135450277547,Linear,-3.9202218107184392,-5.413725735044847,5
63532,2015,Sävsjö,crop_yield_total,DFI,6.666666666666667,-1.2136282069554265,Linear,7.946070601859517,-5.4947891734297905,5
63533,2016,Sävsjö,crop_yield_total,DFI,5.5504587155963305,-2.233919311099308,Linear,-10.24677451260003,7.538978730583445,5
63534,2017,Sävsjö,crop_yield_total,DFI,6.212121212121212,-2.501189660099587,Linear,0.3194091970628429,10.86544303605855,5
63535,2018,Sävsjö,crop_yield_total,DFI,3.9130434782608696,-1.5886554131770716,Linear,-36.89201147825181,-1.0229285237543877,5
63536,2019,Sävsjö,crop_yield_total,DFI,6.359447004608295,-1.838728048127481,Linear,2.426987097687241,2.2714902872046636,5
63537,2020,Sävsjö,crop_yield_total,DFI,6.223175965665236,-1.0734950965051742,Linear,0.0998132153197755,-6.926185460214481,5
63538,2021,Sävsjö,crop_yield_total,DFI,5.444444444444445,-1.6199495894974687,Linear,-12.541574588477475,-0.6195561578919087,5
63539,2022,Sävsjö,crop_yield_total,DFI,5.865724381625442,-1.9076575069117805,Linear,-5.898317405154369,3.1972097013235405,5
63540,2006,Vetlanda,crop_yield_total,DFI,4.105263157894737,-1.318562258587961,Linear,-32.7230867247603,-1.7153151093278485,5
63541,2007,Vetlanda,crop_yield_total,DFI,4.891304347826087,-1.236876019743727,Linear,-19.94916753341457,-2.487586167548315,5
63542,2008,Vetlanda,crop_yield_total,DFI,6.367041198501873,-1.52614262387548,Linear,4.062851139966379,0.1344465638831771,5
63543,2009,Vetlanda,crop_yield_total,DFI,5.942028985507247,-1.9734476152796947,Linear,-3.0136751076352724,2.9425964440268757,5
63544,2010,Vetlanda,crop_yield_total,DFI,5.369127516778524,-1.5268083846641758,Linear,-12.481893770351926,0.14000194954767942,5
63545,2011,Vetlanda,crop_yield_total,DFI,6.197183098591549,-2.0333881507755973,Linear,0.8806227399520561,3.1334042144554726,5
63546,2012,Vetlanda,crop_yield_total,DFI,8.0,-1.7258043559615943,Linear,30.053912845178544,1.6453103377071958,5
63547,2013,Vetlanda,crop_yield_total,DFI,11.818181818181818,-1.7074419666906682,Linear,91.869032702372,1.5211136665513187,5
63548,2014,Vetlanda,crop_yield_total,DFI,5.925925925925926,-1.1823798325289356,Linear,-3.9202218107184392,-3.0093079160319514,5
63549,2015,Vetlanda,crop_yield_total,DFI,6.666666666666667,-1.053374696012533,Linear,7.946070601859517,-4.246837314988716,5
63550,2016,Vetlanda,crop_yield_total,DFI,5.5504587155963305,-2.146159807834658,Linear,-10.24677451260003,3.3384200158581336,5
63551,2017,Vetlanda,crop_yield_total,DFI,6.212121212121212,-2.521202003909535,Linear,0.3194091970628429,2.2823718876470664,5
63552,2018,Vetlanda,crop_yield_total,DFI,3.9130434782608696,-1.556596078814698,Linear,-36.89201147825181,0.3854661819197105,5
63553,2019,Vetlanda,crop_yield_total,DFI,6.359447004608295,-1.7507449310335506,Linear,2.426987097687241,1.8085073494643193,5
63554,2020,Vetlanda,crop_yield_total,DFI,6.223175965665236,-1.1567430718630345,Linear,0.0998132153197755,-3.2555768994770906,5
63555,2021,Vetlanda,crop_yield_total,DFI,5.444444444444445,-1.4642286325898863,Linear,-12.541574588477475,-0.39437480997411534,5
63556,2022,Vetlanda,crop_yield_total,DFI,5.865724381625442,-2.009565226136201,Linear,-5.898317405154369,3.064028845571471,5
63557,2006,Eksjö,crop_yield_total,DFI,4.105263157894737,-1.416051545120431,Linear,-32.7230867247603,-1.0230500803069216,5
63558,2007,Eksjö,crop_yield_total,DFI,4.891304347826087,-1.3685271419940102,Linear,-19.94916753341457,-1.4373577982847792,5
63559,2008,Eksjö,crop_yield_total,DFI,6.367041198501873,-1.5919248404311055,Linear,4.062851139966379,0.3928774609345229,5
63560,2009,Eksjö,crop_yield_total,DFI,5.942028985507247,-2.063195904154452,Linear,-3.0136751076352724,2.647881735381027,5
63561,2010,Eksjö,crop_yield_total,DFI,5.369127516778524,-1.5180245471493312,Linear,-12.481893770351926,-0.1762410823938172,5
63562,2011,Eksjö,crop_yield_total,DFI,6.197183098591549,-2.2030024028341786,Linear,0.8806227399520561,2.6862195730573095,5
63563,2012,Eksjö,crop_yield_total,DFI,8.0,-1.8147279183187224,Linear,30.053912845178544,1.8038407651655888,5
63564,2013,Eksjö,crop_yield_total,DFI,11.818181818181818,-1.761227476249512,Linear,91.869032702372,1.5133443658766712,5
63565,2014,Eksjö,crop_yield_total,DFI,5.925925925925926,-1.2040607294171022,Linear,-3.9202218107184392,-2.9351072296531306,5
63566,2015,Eksjö,crop_yield_total,DFI,6.666666666666667,-1.0855019218461943,Linear,7.946070601859517,-4.04344121995986,5
63567,2016,Eksjö,crop_yield_total,DFI,5.5504587155963305,-2.3190581648921187,Linear,-10.24677451260003,2.4347890132372125,5
63568,2017,Eksjö,crop_yield_total,DFI,6.212121212121212,-2.614689949160649,Linear,0.3194091970628429,0.43418034153333274,5
63569,2018,Eksjö,crop_yield_total,DFI,3.9130434782608696,-1.6548305213482482,Linear,-36.89201147825181,0.8417175493838176,5
63570,2019,Eksjö,crop_yield_total,DFI,6.359447004608295,-1.7853835086684826,Linear,2.426987097687241,1.6486942104298272,5
63571,2020,Eksjö,crop_yield_total,DFI,6.223175965665236,-1.512832831498735,Linear,0.0998132153197755,-0.21774931892577065,5
63572,2021,Eksjö,crop_yield_total,DFI,5.444444444444445,-1.3349268674476271,Linear,-12.541574588477475,-1.7363372373834256,5
63573,2022,Eksjö,crop_yield_total,DFI,5.865724381625442,-2.1871795056937606,Linear,-5.898317405154369,2.699826495001526,5
63574,2006,Tranås,crop_yield_total,DFI,4.105263157894737,-1.6449242186531636,Linear,-32.7230867247603,0.10571854334085273,5
63575,2007,Tranås,crop_yield_total,DFI,4.891304347826087,-1.3053986903842445,Linear,-19.94916753341457,-3.0624385970723598,5
63576,2008,Tranås,crop_yield_total,DFI,6.367041198501873,-1.6459139753732337,Linear,4.062851139966379,0.11435597050372692,5
63577,2009,Tranås,crop_yield_total,DFI,5.942028985507247,-2.113042204123086,Linear,-3.0136751076352724,3.3503860505919203,5
63578,2010,Tranås,crop_yield_total,DFI,5.369127516778524,-1.6423277426651657,Linear,-12.481893770351926,0.08303500638587202,5
63579,2011,Tranås,crop_yield_total,DFI,6.197183098591549,-2.260112941343054,Linear,0.8806227399520561,3.8796503528755686,5
63580,2012,Tranås,crop_yield_total,DFI,8.0,-1.6747432134138385,Linear,30.053912845178544,0.3636044569872663,5
63581,2013,Tranås,crop_yield_total,DFI,11.818181818181818,-1.970980097468885,Linear,91.869032702372,2.5823264722654287,5
63582,2014,Tranås,crop_yield_total,DFI,5.925925925925926,-1.2341006979972169,Linear,-3.9202218107184392,-3.7488104821336368,5
63583,2015,Tranås,crop_yield_total,DFI,6.666666666666667,-1.1260893716925573,Linear,7.946070601859517,-4.77681106288432,5
63584,2016,Tranås,crop_yield_total,DFI,5.5504587155963305,-2.39299856394474,Linear,-10.24677451260003,4.0850399345663675,5
63585,2017,Tranås,crop_yield_total,DFI,6.212121212121212,-2.6727617706518245,Linear,0.3194091970628429,3.5052882062422093,5
63586,2018,Tranås,crop_yield_total,DFI,3.9130434782608696,-1.5706690962977647,Linear,-36.89201147825181,-0.5560052292683295,5
63587,2019,Tranås,crop_yield_total,DFI,6.359447004608295,-1.7026592343132254,Linear,2.426987097687241,0.6004130884070431,5
63588,2020,Tranås,crop_yield_total,DFI,6.223175965665236,-1.67500221196411,Linear,0.0998132153197755,0.3658225974537572,5
63589,2021,Tranås,crop_yield_total,DFI,5.444444444444445,-1.159465348171066,Linear,-12.541574588477475,-4.461603775787847,5
63590,2022,Tranås,crop_yield_total,DFI,5.865724381625442,-2.3090839668077807,Linear,-5.898317405154369,3.9875410359150614,5
63591,2009,Uppvidinge,crop_yield_total,DFI,4.776119402985074,-1.940156220350092,Linear,-31.14187161319203,-4.29603754652468,5
63592,2010,Uppvidinge,crop_yield_total,DFI,4.753623188405797,-1.464272762123271,Linear,-30.269813345356795,7.157794535333217,5
63593,2011,Uppvidinge,crop_yield_total,DFI,5.508196721311475,-2.015937471834915,Linear,-17.765525316920083,-7.1156740128481495,5
63594,2012,Uppvidinge,crop_yield_total,DFI,9.82857142857143,-1.7469685930826735,Linear,49.38961185581282,1.5832705791646258,5
63595,2013,Uppvidinge,crop_yield_total,DFI,9.025641025641026,-1.5574222513000926,Linear,39.71263995469833,5.685733902329341,5
63596,2014,Uppvidinge,crop_yield_total,DFI,7.2,-1.2037722054401374,Linear,13.544260857085652,9.613701014040476,5
63597,2015,Uppvidinge,crop_yield_total,DFI,6.571428571428571,-1.020426160886812,Linear,5.613764706645248,10.086875510402688,5
63598,2016,Uppvidinge,crop_yield_total,DFI,5.1506849315068495,-2.086796124887445,Linear,-15.605788521444236,-10.03096699793134,5
63599,2017,Uppvidinge,crop_yield_total,DFI,5.1891891891891895,-2.441881600359836,Linear,-13.28399076100189,-29.066083268496428,5
63600,2018,Uppvidinge,crop_yield_total,DFI,8.909090909090908,-1.5421524356529797,Linear,51.89975326982943,5.950434464496926,5
63601,2019,Uppvidinge,crop_yield_total,DFI,5.714285714285714,-1.7488777134555598,Linear,-0.5537596491946786,1.5338950434895078,5
63602,2020,Uppvidinge,crop_yield_total,DFI,5.2631578947368425,-1.2638398071814143,Linear,-6.467642143685135,9.247327633311674,5
63603,2021,Uppvidinge,crop_yield_total,DFI,4.878048780487805,-1.5118780474943914,Linear,-11.43849646480921,6.44780189875379,5
63604,2022,Uppvidinge,crop_yield_total,DFI,3.508771929824561,-2.039535234396926,Linear,-34.891135443471974,-8.05607933669997,5
63605,2009,Lessebo,crop_yield_total,DFI,4.776119402985074,-1.944941010929288,Linear,-31.14187161319203,-6.067607051997742,5
63606,2010,Lessebo,crop_yield_total,DFI,4.753623188405797,-1.5470500579450528,Linear,-30.269813345356795,5.9136586983964925,5
63607,2011,Lessebo,crop_yield_total,DFI,5.508196721311475,-2.0352590702940208,Linear,-17.765525316920083,-9.684721837019746,5
63608,2012,Lessebo,crop_yield_total,DFI,9.82857142857143,-1.7209571229258749,Linear,49.38961185581282,1.4323218404183233,5
63609,2013,Lessebo,crop_yield_total,DFI,9.025641025641026,-1.5656211158426565,Linear,39.71263995469833,5.487699323488712,5
63610,2014,Lessebo,crop_yield_total,DFI,7.2,-1.25121938315217,Linear,13.544260857085652,11.137163228899144,5
63611,2015,Lessebo,crop_yield_total,DFI,6.571428571428571,-1.017617242656525,Linear,5.613764706645248,13.392466186157343,5
63612,2016,Lessebo,crop_yield_total,DFI,5.1506849315068495,-2.083744084585262,Linear,-15.605788521444236,-11.774510680262088,5
63613,2017,Lessebo,crop_yield_total,DFI,5.1891891891891895,-2.409289702509395,Linear,-13.28399076100189,-28.657472937947517,5
63614,2018,Lessebo,crop_yield_total,DFI,8.909090909090908,-1.5275691432989893,Linear,51.89975326982943,6.347412000766374,5
63615,2019,Lessebo,crop_yield_total,DFI,5.714285714285714,-1.700161011561072,Linear,-0.5537596491946786,2.0275668246400027,5
63616,2020,Lessebo,crop_yield_total,DFI,5.2631578947368425,-1.3004946400710742,Linear,-6.467642143685135,10.461263716829354,5
63617,2021,Lessebo,crop_yield_total,DFI,4.878048780487805,-1.5845465005312638,Linear,-11.43849646480921,5.040972190329347,5
63618,2022,Lessebo,crop_yield_total,DFI,3.508771929824561,-1.9690620711603968,Linear,-34.891135443471974,-6.999061036236908,5
63619,2009,Tingsryd,crop_yield_total,DFI,4.776119402985074,-1.9791966846569256,Linear,-31.14187161319203,-8.956919220465343,5
63620,2010,Tingsryd,crop_yield_total,DFI,4.753623188405797,-1.6116219549830184,Linear,-30.269813345356795,4.245493017121431,5
63621,2011,Tingsryd,crop_yield_total,DFI,5.508196721311475,-2.0160962021173088,Linear,-17.765525316920083,-10.646642393386612,5
63622,2012,Tingsryd,crop_yield_total,DFI,9.82857142857143,-1.6777071199130562,Linear,49.38961185581282,2.331310021998741,5
63623,2013,Tingsryd,crop_yield_total,DFI,9.025641025641026,-1.6709666951833055,Linear,39.71263995469833,2.535279574039821,5
63624,2014,Tingsryd,crop_yield_total,DFI,7.2,-1.1967830894010243,Linear,13.544260857085652,12.285811674139989,5
63625,2015,Tingsryd,crop_yield_total,DFI,6.571428571428571,-0.9988310876101204,Linear,5.613764706645248,14.03486585998222,5
63626,2016,Tingsryd,crop_yield_total,DFI,5.1506849315068495,-2.0069788077202992,Linear,-15.605788521444236,-10.222548581318941,5
63627,2017,Tingsryd,crop_yield_total,DFI,5.1891891891891895,-2.328154915162691,Linear,-13.28399076100189,-27.907561154578858,5
63628,2018,Tingsryd,crop_yield_total,DFI,8.909090909090908,-1.5347283839558823,Linear,51.89975326982943,6.238786671056664,5
63629,2019,Tingsryd,crop_yield_total,DFI,5.714285714285714,-1.6009237472611282,Linear,-0.5537596491946786,4.537672555586505,5
63630,2020,Tingsryd,crop_yield_total,DFI,5.2631578947368425,-1.3662899970177314,Linear,-6.467642143685135,9.77731626477194,5
63631,2021,Tingsryd,crop_yield_total,DFI,4.878048780487805,-1.6848235924103807,Linear,-11.43849646480921,2.113779844943389,5
63632,2022,Tingsryd,crop_yield_total,DFI,3.508771929824561,-1.8013031850138606,Linear,-34.891135443471974,-1.7726099017535315,5
63633,2009,Alvesta,crop_yield_total,DFI,4.776119402985074,-1.9456056448032364,Linear,-31.14187161319203,-4.0352750402549,5
63634,2010,Alvesta,crop_yield_total,DFI,4.753623188405797,-1.4010160027437888,Linear,-30.269813345356795,3.5997291501077235,5
63635,2011,Alvesta,crop_yield_total,DFI,5.508196721311475,-1.7641299340656338,Linear,-17.765525316920083,0.0835548678362894,5
63636,2012,Alvesta,crop_yield_total,DFI,9.82857142857143,-1.5706078662168286,Linear,49.38961185581282,2.660107107845983,5
63637,2013,Alvesta,crop_yield_total,DFI,9.025641025641026,-1.756978183602569,Linear,39.71263995469833,0.21045389529137992,5
63638,2014,Alvesta,crop_yield_total,DFI,7.2,-1.1261944051911856,Linear,13.544260857085652,3.024465184131241,5
63639,2015,Alvesta,crop_yield_total,DFI,6.571428571428571,-1.0652172111546288,Linear,5.613764706645248,2.613738925779044,5
63640,2016,Alvesta,crop_yield_total,DFI,5.1506849315068495,-1.8681718472472968,Linear,-15.605788521444236,-2.0603467794680146,5
63641,2017,Alvesta,crop_yield_total,DFI,5.1891891891891895,-2.343101916169376,Linear,-13.28399076100189,-19.994039975498744,5
63642,2018,Alvesta,crop_yield_total,DFI,8.909090909090908,-1.5389505651788424,Linear,51.89975326982943,2.922463411946163,5
63643,2019,Alvesta,crop_yield_total,DFI,5.714285714285714,-1.55115490317777,Linear,-0.5537596491946786,2.8262856482434895,5
63644,2020,Alvesta,crop_yield_total,DFI,5.2631578947368425,-0.9404389042922848,Linear,-6.467642143685135,1.5236195383658018,5
63645,2021,Alvesta,crop_yield_total,DFI,4.878048780487805,-1.3561106044651008,Linear,-11.43849646480921,3.6683889339865043,5
63646,2022,Alvesta,crop_yield_total,DFI,3.508771929824561,-1.5593481578306854,Linear,-34.891135443471974,2.758235619735048,5
63647,2009,Älmhult,crop_yield_total,DFI,4.776119402985074,-1.9477689619874523,Linear,-31.14187161319203,-3.0933935229285368,5
63648,2010,Älmhult,crop_yield_total,DFI,4.753623188405797,-1.4929228069405216,Linear,-30.269813345356795,2.0851822734451098,5
63649,2011,Älmhult,crop_yield_total,DFI,5.508196721311475,-1.705965856789187,Linear,-17.765525316920083,0.6857031463700611,5
63650,2012,Älmhult,crop_yield_total,DFI,9.82857142857143,-1.6014867683344718,Linear,49.38961185581282,1.5751212183417813,5
63651,2013,Älmhult,crop_yield_total,DFI,9.025641025641026,-1.8653288466054587,Linear,39.71263995469833,-1.5148238386548751,5
63652,2014,Älmhult,crop_yield_total,DFI,7.2,-1.1355536734491765,Linear,13.544260857085652,1.33489018251786,5
63653,2015,Älmhult,crop_yield_total,DFI,6.571428571428571,-1.0900660935946795,Linear,5.613764706645248,1.0265166632759133,5
63654,2016,Älmhult,crop_yield_total,DFI,5.1506849315068495,-1.686693470643317,Linear,-15.605788521444236,0.8810195802190552,5
63655,2017,Älmhult,crop_yield_total,DFI,5.1891891891891895,-2.298744915759269,Linear,-13.28399076100189,-13.697377884393934,5
63656,2018,Älmhult,crop_yield_total,DFI,8.909090909090908,-1.4870540855368712,Linear,51.89975326982943,2.1015848301894113,5
63657,2019,Älmhult,crop_yield_total,DFI,5.714285714285714,-1.4959455890895808,Linear,-0.5537596491946786,2.0763033122415244,5
63658,2020,Älmhult,crop_yield_total,DFI,5.2631578947368425,-1.1562588595800285,Linear,-6.467642143685135,1.4620180444596844,5
63659,2021,Älmhult,crop_yield_total,DFI,4.878048780487805,-1.2517637673383304,Linear,-11.43849646480921,1.930769794122046,5
63660,2022,Älmhult,crop_yield_total,DFI,3.508771929824561,-1.4954613338835947,Linear,-34.891135443471974,2.077745490554859,5
63661,2009,Markaryd,crop_yield_total,DFI,4.776119402985074,-1.9695387178384245,Linear,-31.14187161319203,-3.943279712488975,5
63662,2010,Markaryd,crop_yield_total,DFI,4.753623188405797,-1.9101148921615452,Linear,-30.269813345356795,-3.3249466003949344,5
63663,2011,Markaryd,crop_yield_total,DFI,5.508196721311475,-1.6919887194648504,Linear,-17.765525316920083,-0.9426022369719487,5
63664,2012,Markaryd,crop_yield_total,DFI,9.82857142857143,-1.50974196469079,Linear,49.38961185581282,1.1122098754358039,5
63665,2013,Markaryd,crop_yield_total,DFI,9.025641025641026,-2.1433694463222004,Linear,39.71263995469833,-5.637672393688614,5
63666,2014,Markaryd,crop_yield_total,DFI,7.2,-1.1294778166024118,Linear,13.544260857085652,5.232797278833773,5
63667,2015,Markaryd,crop_yield_total,DFI,6.571428571428571,-1.119221332706041,Linear,5.613764706645248,5.335929859150713,5
63668,2016,Markaryd,crop_yield_total,DFI,5.1506849315068495,-1.6649081744867011,Linear,-15.605788521444236,-0.638783795104322,5
63669,2017,Markaryd,crop_yield_total,DFI,5.1891891891891895,-2.406583721774716,Linear,-13.28399076100189,-7.757180228844055,5
63670,2018,Markaryd,crop_yield_total,DFI,8.909090909090908,-1.5130901719414382,Linear,51.89975326982943,1.0744372932659978,5
63671,2019,Markaryd,crop_yield_total,DFI,5.714285714285714,-1.749001499047222,Linear,-0.5537596491946786,-1.5780656890059799,5
63672,2020,Markaryd,crop_yield_total,DFI,5.2631578947368425,-1.371448493694688,Linear,-6.467642143685135,2.6597094559183896,5
63673,2021,Markaryd,crop_yield_total,DFI,4.878048780487805,-1.174924708568985,Linear,-11.43849646480921,4.7689470568619186,5
63674,2022,Markaryd,crop_yield_total,DFI,3.508771929824561,-1.555639349952706,Linear,-34.891135443471974,0.5939261264813211,5
63675,2009,Växjö,crop_yield_total,DFI,4.776119402985074,-1.9170423151923432,Linear,-31.14187161319203,-4.487774110092858,5
63676,2010,Växjö,crop_yield_total,DFI,4.753623188405797,-1.3216043275900513,Linear,-30.269813345356795,5.365318660251188,5
63677,2011,Växjö,crop_yield_total,DFI,5.508196721311475,-1.858397673803096,Linear,-17.765525316920083,-2.7769389371998026,5
63678,2012,Växjö,crop_yield_total,DFI,9.82857142857143,-1.5842499637657597,Linear,49.38961185581282,2.935895034939848,5
63679,2013,Växjö,crop_yield_total,DFI,9.025641025641026,-1.609882843307043,Linear,39.71263995469833,2.5499229909113437,5
63680,2014,Växjö,crop_yield_total,DFI,7.2,-1.1505888190013247,Linear,13.544260857085652,5.6506892954212455,5
63681,2015,Växjö,crop_yield_total,DFI,6.571428571428571,-0.9395692944822728,Linear,5.613764706645248,4.895064055306345,5
63682,2016,Växjö,crop_yield_total,DFI,5.1506849315068495,-1.9337605834199925,Linear,-15.605788521444236,-5.009603583953969,5
63683,2017,Växjö,crop_yield_total,DFI,5.1891891891891895,-2.3943866088015,Linear,-13.28399076100189,-26.0235055881522,5
