,Time,Municipality,Impact variable,Hazard variable,Impact value,Hazard value,Trend,Observed anomalies,Predicted anomalies,Aggregation,Best_Degree
54486,2008,Högsby,hydro_prod,DFI,37024.0,-2.4999789190087705,Linear,33.175500678735034,-2.505906750808757,6,1
54487,2009,Högsby,hydro_prod,DFI,21452.0,-1.2795760003747858,Linear,-21.69066880886336,0.15772130673211304,6,1
54488,2010,Högsby,hydro_prod,DFI,30409.0,-1.248446389707482,Linear,12.68042064604366,0.22566419930284276,6,1
54489,2011,Högsby,hydro_prod,DFI,31963.0,-0.6888416644216526,Linear,20.252255980941523,1.447046764556139,6,1
54490,2012,Högsby,hydro_prod,DFI,33070.0,-0.4432767996236294,Linear,26.351703261145133,1.9830119395283372,6,1
54491,2013,Högsby,hydro_prod,DFI,22981.0,-0.7782229805389458,Linear,-10.80878924331488,1.2519648143290476,6,1
54492,2014,Högsby,hydro_prod,DFI,22393.0,-1.1389816041413197,Linear,-11.696073545146808,0.4645799456475723,6,1
54493,2015,Högsby,hydro_prod,DFI,12749.0,-0.2567435665122765,Linear,-48.90595004357613,2.3901358047640486,6,1
54494,2016,Högsby,hydro_prod,DFI,8487.0,-2.1953949583086927,Linear,-65.42275116469392,-1.8411276264636998,6,1
54495,2017,Högsby,hydro_prod,DFI,22802.0,-1.5288800511030969,Linear,-5.535067498288965,-0.3864049439014128,6,1
54496,2018,Högsby,hydro_prod,DFI,24088.0,-2.285260753991054,Linear,1.5040435676486337,-2.037266992518889,6,1
54497,2019,Högsby,hydro_prod,DFI,24023.0,-1.6497126415301702,Linear,2.9965120195333235,-0.6501318436102004,6,1
54498,2020,Högsby,hydro_prod,DFI,28171.0,-1.6089864408652736,Linear,22.92563628497888,-0.5612436173435174,6,1
54499,2021,Högsby,hydro_prod,DFI,32515.0,-1.7880266687356443,Linear,44.4461178114558,-0.9520133927205117,6,1
54500,2022,Högsby,hydro_prod,DFI,21036.0,-2.1559801417218964,Linear,-4.828003324129238,-1.7551016019922647,6,1
54501,2007,Jokkmokk,hydro_prod,DFI,10930122.0,-1.4104166726431808,Linear,-1.9630966406561936,-0.3679829030409363,6,1
54502,2008,Jokkmokk,hydro_prod,DFI,13132848.0,-0.7420642430066813,Linear,18.72112363267168,1.020721983439611,6,1
54503,2009,Jokkmokk,hydro_prod,DFI,11481534.0,-1.3539355662922994,Linear,4.616551784983646,-0.25062627365611334,6,1
54504,2010,Jokkmokk,hydro_prod,DFI,9830220.0,-1.178996842312042,Linear,-9.713575386415023,0.11286198501331812,6,1
54505,2011,Jokkmokk,hydro_prod,DFI,10213519.0,-0.9203627457996848,Linear,-5.437026927641198,0.6502527652526207,6,1
54506,2012,Jokkmokk,hydro_prod,DFI,10213519.0,-0.6605437518550619,Linear,-4.668630191262353,1.190105529291489,6,1
54507,2013,Jokkmokk,hydro_prod,DFI,10213519.0,-1.3334186273395123,Linear,-3.887643525538865,-0.2079961101137222,6,1
54508,2014,Jokkmokk,hydro_prod,DFI,10213519.0,-1.637335847056719,Linear,-3.0937549518219987,-0.8394763133598007,6,1
54509,2015,Jokkmokk,hydro_prod,DFI,10213519.0,-0.6733371556290446,Linear,-2.2866420978298505,1.1635233526615467,6,1
54510,2016,Jokkmokk,hydro_prod,DFI,10213519.0,-1.2943698402526755,Linear,-1.46597176117927,-0.12686041129069014,6,1
54511,2017,Jokkmokk,hydro_prod,DFI,10213519.0,-1.71238789444435,Linear,-0.6313994507396188,-0.9954197053876541,6,1
54512,2018,Jokkmokk,hydro_prod,DFI,10213519.0,-1.6220440230610254,Linear,0.2174310955258049,-0.8077029109386111,6,1
54513,2019,Jokkmokk,hydro_prod,DFI,10213519.0,-0.9265379329997996,Linear,1.0808884176410043,0.6374219408859081,6,1
54514,2020,Jokkmokk,hydro_prod,DFI,10213519.0,-1.6770913904105105,Linear,1.959353867137494,-0.9220805126893761,6,1
54515,2021,Jokkmokk,hydro_prod,DFI,10213519.0,-1.2873868625516778,Linear,2.853222168642332,-0.11235115715236921,6,1
54516,2022,Jokkmokk,hydro_prod,DFI,10213519.0,-1.2721344194205182,Linear,3.7629020112678457,-0.08065958042161991,6,1
54517,2005,Jönköping,hydro_prod,DFI,49398.0,-1.142976077144542,Linear,-26.62887215270812,-0.8780172105892099,6,1
54518,2006,Jönköping,hydro_prod,DFI,58651.0,-1.8436493639633464,Linear,-11.963530947330568,-7.54651730033447,6,1
54519,2007,Jönköping,hydro_prod,DFI,69048.0,1.0788273156017507,Linear,4.751027951717083,20.267495830435927,6,1
54520,2008,Jönköping,hydro_prod,DFI,79445.0,-2.1194280118531457,Linear,21.82696665215248,-10.171178426709806,6,1
54521,2009,Jönköping,hydro_prod,DFI,41483.0,-1.744089628794029,Linear,-35.69163830916766,-6.598979959606227,6,1
54522,2010,Jönköping,hydro_prod,DFI,73243.0,-1.0347766798575757,Linear,14.79836768768502,0.15174616713908406,6,1
54523,2011,Jönköping,hydro_prod,DFI,82694.0,-0.1532662736806065,Linear,31.059622149207662,8.541322783355444,6,1
54524,2012,Jönköping,hydro_prod,DFI,86255.0,0.15546182855244,Linear,38.24795965151044,11.479572915303676,6,1
54525,2013,Jönköping,hydro_prod,DFI,47073.0,-1.3242111226469455,Linear,-23.69002432785524,-2.6028809094536154,6,1
54526,2014,Jönköping,hydro_prod,DFI,77249.0,-1.1650526654578284,Linear,26.67590442501937,-1.0881261642455087,6,1
54527,2015,Jönköping,hydro_prod,DFI,62028.0,-1.016997422402386,Linear,2.9055212966879647,0.3209562428846944,6,1
54528,2016,Jönköping,hydro_prod,DFI,37314.0,-1.9537810124409016,Linear,-37.36286794637666,-8.594670443278952,6,1
54529,2017,Jönköping,hydro_prod,DFI,51084.0,-1.7103188213835343,Linear,-13.220941502125635,-6.277573911332128,6,1
54530,2018,Jönköping,hydro_prod,DFI,64839.5,-2.007883267343817,Linear,11.481284131392131,-9.109576460766116,6,1
54531,2019,Jönköping,hydro_prod,DFI,78595.0,-1.2745853187393814,Linear,36.78966876425017,-2.1305785054134123,6,1
54532,2020,Jönköping,hydro_prod,DFI,55988.0,-1.223399165494867,Linear,-1.3459793347856714,-1.6434258282298906,6,1
54533,2021,Jönköping,hydro_prod,DFI,46887.0,-1.9689431783356337,Linear,-16.343295121818098,-8.738972939937282,6,1
54534,2022,Jönköping,hydro_prod,DFI,42739.0,-2.2041629492771184,Linear,-22.77287797415196,-10.97762409610557,6,1
54535,2005,Karlsborg,hydro_prod,DFI,5406.0,-1.264410988754311,Linear,17.405766233963995,-1.4444898075548558,6,1
54536,2006,Karlsborg,hydro_prod,DFI,3639.0,-1.5710093174019375,Linear,-18.737871930970336,-4.219585467454191,6,1
54537,2007,Karlsborg,hydro_prod,DFI,1130.0,-0.2321473376054338,Linear,-74.03288420190893,7.8987782748599376,6,1
54538,2008,Karlsborg,hydro_prod,DFI,3643.0,-2.316644319354496,Linear,-13.779528424494028,-10.96850829072802,6,1
54539,2009,Karlsborg,hydro_prod,DFI,4299.0,-1.95627778758268,Linear,4.885083493431618,-7.70674361411003,6,1
54540,2010,Karlsborg,hydro_prod,DFI,5158.0,-1.5437599666508857,Linear,29.848273561538445,-3.972945000306609,6,1
54541,2011,Karlsborg,hydro_prod,DFI,4343.0,-1.0617433515758312,Linear,12.925880338524433,0.38990401584541523,6,1
54542,2012,Karlsborg,hydro_prod,DFI,7567.0,0.0507923857397749,Linear,103.44447435860651,10.459734173516582,6,1
54543,2013,Karlsborg,hydro_prod,DFI,4037.0,-1.1086899261787804,Linear,12.357383050728654,-0.03502079050444884,6,1
54544,2014,Karlsborg,hydro_prod,DFI,3627.6666666666665,-0.7886378656344373,Linear,4.647564089474416,2.8618478521789408,6,1
54545,2015,Karlsborg,hydro_prod,DFI,3218.333333333333,-0.93421641248054,Linear,-3.645979503608031,1.544181199170593,6,1
54546,2016,Karlsborg,hydro_prod,DFI,2809.0,-1.829700985687154,Linear,-12.59214832919817,-6.561066352483733,6,1
54547,2017,Karlsborg,hydro_prod,DFI,2809.0,-2.049525267748632,Linear,-9.012198803083477,-8.550749120097274,6,1
54548,2018,Karlsborg,hydro_prod,DFI,2446.0,-1.772756715229877,Linear,-17.38674536850779,-6.0456499818232725,6,1
54549,2019,Karlsborg,hydro_prod,DFI,1289.0,-1.331491016574056,Linear,-54.522054865694535,-2.0516473706427085,6,1
54550,2020,Karlsborg,hydro_prod,DFI,3261.0,-1.5795704896529228,Linear,20.42551829244141,-4.29707470903667,6,1
54551,2021,Karlsborg,hydro_prod,DFI,3059.0,-1.374507826517241,Linear,18.4990743293608,-2.4410029261755817,6,1
54552,2022,Karlsborg,hydro_prod,DFI,1795.0,-2.264904056568203,Linear,-26.884258718886617,-10.500194652706485,6,1
54553,2005,Karlshamn,hydro_prod,DFI,21900.0,-1.8129974278658068,Linear,-27.67740751827401,-5.353011319428353,6,1
54554,2006,Karlshamn,hydro_prod,DFI,21301.0,-1.4861543736652922,Linear,-29.855829004928403,-2.585205345911877,6,1
54555,2007,Karlshamn,hydro_prod,DFI,36611.0,-0.0962311378371785,Linear,20.21770429003855,9.18508557939042,6,1
54556,2008,Karlshamn,hydro_prod,DFI,29385.0,-2.2138496756799837,Linear,-3.7831180329414944,-8.747549559537108,6,1
54557,2009,Karlshamn,hydro_prod,DFI,26267.0,-1.6337114751712642,Linear,-14.23535707700604,-3.8347635718989945,6,1
54558,2010,Karlshamn,hydro_prod,DFI,28357.0,-1.7574627649698804,Linear,-7.671925183769002,-4.8827269743118435,6,1
54559,2011,Karlshamn,hydro_prod,DFI,34059.0,-0.6741891392784009,Linear,10.58201978890669,4.290762177770031,6,1
54560,2012,Karlshamn,hydro_prod,DFI,38900.66666666666,-1.3426117486875828,Linear,25.948274187114045,-1.3696429230255642,6,1
54561,2013,Karlshamn,hydro_prod,DFI,43742.333333333336,-1.5871078791912403,Linear,41.228737576939686,-3.4401102063673985,6,1
54562,2014,Karlshamn,hydro_prod,DFI,48584.0,-1.0328226703570085,Linear,56.42412642527208,1.2537448177079416,6,1
54563,2015,Karlshamn,hydro_prod,DFI,35565.0,-0.5903257926714511,Linear,14.189451689930088,5.0009423964244455,6,1
54564,2016,Karlshamn,hydro_prod,DFI,24425.0,-2.165556174773509,Linear,-21.795130043294776,-8.338585567268941,6,1
54565,2017,Karlshamn,hydro_prod,DFI,24242.0,-1.1509182718628688,Linear,-22.59534980909906,0.2536754966893806,6,1
54566,2018,Karlshamn,hydro_prod,DFI,26390.75,-2.230474680064999,Linear,-15.966388674002468,-8.888335131863679,6,1
54567,2019,Karlshamn,hydro_prod,DFI,28539.5,-1.212345384672488,Linear,-9.37382787314928,-0.2665078989352061,6,1
54568,2020,Karlshamn,hydro_prod,DFI,30688.25,-1.2918958748059368,Linear,-2.817368410259721,-0.9401655427425766,6,1
54569,2021,Karlshamn,hydro_prod,DFI,32837.0,-2.023179926974436,Linear,3.703285445237334,-7.132900379590518,6,1
54570,2022,Karlshamn,hydro_prod,DFI,26492.0,-1.7309373080418151,Linear,-16.562835241174025,-4.658101371313064,6,1
54571,2005,Karlskoga,hydro_prod,DFI,54257.0,-1.6097298427626527,Linear,10.3551760834053,-2.64884001260506,6,1
54572,2006,Karlskoga,hydro_prod,DFI,59921.0,-1.4066468636479403,Linear,9.626902613612422,-1.053066582886789,6,1
54573,2007,Karlskoga,hydro_prod,DFI,51434.0,-1.1597463102150427,Linear,-14.49365580552299,0.8870139923957083,6,1
54574,2008,Karlskoga,hydro_prod,DFI,70862.0,-1.9973074626485008,Linear,7.9464782571964445,-5.694324525701202,6,1
54575,2009,Karlskoga,hydro_prod,DFI,72766.0,-1.8009396944514662,Linear,2.2874625369807977,-4.151317483417751,6,1
54576,2010,Karlskoga,hydro_prod,DFI,62378.0,-1.3236752454505154,Linear,-18.600543687584707,-0.4010971055954844,6,1
54577,2011,Karlskoga,hydro_prod,DFI,60844.0,-1.4851066389756764,Linear,-25.91311324076669,-1.6695831679568958,6,1
54578,2012,Karlskoga,hydro_prod,DFI,74305.0,-0.747013560715256,Linear,-15.194780649136908,4.130160996134989,6,1
54579,2013,Karlskoga,hydro_prod,DFI,50925.0,-1.294486508966698,Linear,-45.30760233027304,-0.17173957730349443,6,1
54580,2014,Karlskoga,hydro_prod,DFI,110843.0,-0.6521318774647602,Linear,12.4112557317862,4.875716678635401,6,1
54581,2015,Karlskoga,hydro_prod,DFI,170761.0,-0.6460198028462141,Linear,64.0384931979372,4.923743777308314,6,1
54582,2016,Karlskoga,hydro_prod,DFI,121715.0,-1.4502590280759884,Linear,11.06258655108241,-1.395759670757398,6,1
54583,2017,Karlskoga,hydro_prod,DFI,126747.0,-1.9631453456779764,Linear,10.133768129133005,-5.425887462180988,6,1
54584,2018,Karlskoga,hydro_prod,DFI,133083.0,-1.7807366062672578,Linear,10.371038328729288,-3.9925668512222074,6,1
54585,2019,Karlskoga,hydro_prod,DFI,139419.0,-1.2854901664210518,Linear,10.587631609457244,-0.1010486485926414,6,1
54586,2020,Karlskoga,hydro_prod,DFI,129365.0,-1.5058590394412883,Linear,-1.671649435094232,-1.8326501537292028,6,1
54587,2021,Karlskoga,hydro_prod,DFI,139594.0,-0.6492150636187664,Linear,1.8506630403058733,4.898636246071145,6,1
54588,2022,Karlskoga,hydro_prod,DFI,96230.0,-1.977065272820857,Linear,-32.49422181818484,-5.535266642923043,6,1
54589,2008,Karlskrona,hydro_prod,DFI,700.0,-2.47924013338266,Linear,2.7726313068205126,1.8921777754257612,6,2
54590,2011,Karlskrona,hydro_prod,DFI,670.0,-0.9706020701452772,Linear,-1.1431416911136003,-0.7218379720303345,6,2
54591,2012,Karlskrona,hydro_prod,DFI,670.0,-1.3000725230506398,Linear,-0.979137751561482,-0.6519220777910775,6,2
54592,2013,Karlskrona,hydro_prod,DFI,670.0,-1.4821658388447296,Linear,-0.8145887412974647,-0.49316419015364454,6,2
54593,2014,Karlskrona,hydro_prod,DFI,670.0,-1.2888437996938034,Linear,-0.64949193846687,-0.6589127169834157,6,2
54594,2015,Karlskrona,hydro_prod,DFI,670.0,-0.7463464015468629,Linear,-0.4838446030622004,-0.6093060091988229,6,2
54595,2016,Karlskrona,hydro_prod,DFI,670.0,-2.071827880230844,Linear,-0.3176439767716209,0.6077339618271651,6,2
54596,2017,Karlskrona,hydro_prod,DFI,670.0,-1.338683650867015,Linear,-0.1508872828261913,-0.6254026348929322,6,2
54597,2018,Karlskrona,hydro_prod,DFI,670.0,-2.251354879126949,Linear,0.0164282741549763,1.1209727084906653,6,2
54598,2019,Karlskrona,hydro_prod,DFI,670.0,-1.6503990972266174,Linear,0.1843055083211916,-0.2704936810346643,6,2
54599,2020,Karlskrona,hydro_prod,DFI,670.0,-1.6154056893610838,Linear,0.3527472527472823,-0.32282246426308525,6,2
54600,2021,Karlskrona,hydro_prod,DFI,670.0,-1.9631365778714176,Linear,0.5217563595936443,0.33739780824734567,6,2
54601,2022,Karlskrona,hydro_prod,DFI,670.0,-1.9877915923433815,Linear,0.6913357002668168,0.39604790916209964,6,2
54602,2005,Karlstad,hydro_prod,DFI,26808.0,-1.5340941360268097,Linear,-17.023782566836143,-2.270917768235501,6,1
54603,2006,Karlstad,hydro_prod,DFI,27918.0,-1.2833476365139933,Linear,-13.00191130186781,-0.26524575376343584,6,1
54604,2007,Karlstad,hydro_prod,DFI,25820.0,-1.141243184883841,Linear,-18.99015092142158,0.8714198520187413,6,1
54605,2008,Karlstad,hydro_prod,DFI,30442.0,-1.7588643083206392,Linear,-3.831862837676156,-4.068810241844112,6,1
54606,2009,Karlstad,hydro_prod,DFI,36069.0,-1.557779051238327,Linear,14.733198377151282,-2.4603687543795996,6,1
54607,2010,Karlstad,hydro_prod,DFI,34806.0,-0.9626786606862604,Linear,11.487689833025645,2.2997224191790107,6,1
54608,2011,Karlstad,hydro_prod,DFI,33584.0,-1.5950240387038188,Linear,8.328851933862628,-2.7582840959059585,6,1
54609,2012,Karlstad,hydro_prod,DFI,41968.0,-0.941254684436071,Linear,36.32965184758425,2.4710885985163333,6,1
54610,2013,Karlstad,hydro_prod,DFI,23694.0,-1.1610726137640508,Linear,-22.483797619976404,0.712808143997794,6,1
54611,2014,Karlstad,hydro_prod,DFI,34048.0,-0.5703469885836162,Linear,12.18887427495529,5.4379064283523215,6,1
54612,2015,Karlstad,hydro_prod,DFI,33273.42857142857,-0.6977998999660115,Linear,10.428751979999598,4.418435616120335,6,1
54613,2016,Karlstad,hydro_prod,DFI,32498.85714285714,-1.5340065155941676,Linear,8.643011406351409,-2.270216909599437,6,1
54614,2017,Karlstad,hydro_prod,DFI,31724.28571428572,-1.97782552640037,Linear,6.831089149389707,-5.820238031306767,6,1
54615,2018,Karlstad,hydro_prod,DFI,30949.714285714286,-1.8806783320502027,Linear,4.992405161746103,-5.04317669896043,6,1
54616,2019,Karlstad,hydro_prod,DFI,30175.14285714286,-1.3746904755068294,Linear,3.126362134208436,-0.9958791873160955,6,1
54617,2020,Karlstad,hydro_prod,DFI,29400.571428571428,-1.476125014291449,Linear,1.2323448487773108,-1.8072341459554835,6,1
54618,2021,Karlstad,hydro_prod,DFI,28626.0,-0.915724112004888,Linear,-0.6902804975862896,2.6753026343579718,6,1
54619,2022,Karlstad,hydro_prod,DFI,16433.0,-1.9834051410821896,Linear,-42.55658141253453,-5.864868273565806,6,1
54620,2005,Katrineholm,hydro_prod,DFI,2277.0,-1.816158769383033,Linear,-35.51802344501062,-2.4706486605659954,6,1
54621,2006,Katrineholm,hydro_prod,DFI,3408.0,-1.684244510258208,Linear,-2.2745526030607217,-1.5648598019061346,6,1
54622,2007,Katrineholm,hydro_prod,DFI,2871.0,-1.177253242824922,Linear,-16.623652307917634,1.9163941923596752,6,1
54623,2008,Katrineholm,hydro_prod,DFI,4167.0,-2.1614322417684337,Linear,22.57597508787589,-4.841467907494877,6,1
54624,2009,Katrineholm,hydro_prod,DFI,3393.0,-1.4587803865856306,Linear,1.11377424324645,-0.01671108314721792,6,1
54625,2010,Katrineholm,hydro_prod,DFI,4401.0,-0.8958208577530846,Linear,32.891366454518106,3.8488488076179355,6,1
54626,2011,Katrineholm,hydro_prod,DFI,4280.0,-1.267659871749742,Linear,30.973797313871597,1.2956173500957195,6,1
54627,2012,Katrineholm,hydro_prod,DFI,3704.0,-0.2067688026741047,Linear,14.890801472092551,8.580222645958086,6,1
54628,2013,Katrineholm,hydro_prod,DFI,3128.0,-1.5714766783969545,Linear,-1.6362256553439305,-0.7905398277591598,6,1
54629,2014,Katrineholm,hydro_prod,DFI,3012.0,-0.8891021582749581,Linear,-3.958190327201857,3.8949827371290136,6,1
54630,2015,Katrineholm,hydro_prod,DFI,2921.75,-0.8716680693842876,Linear,-5.513350875632579,4.014693855417689,6,1
54631,2016,Katrineholm,hydro_prod,DFI,2831.5,-2.1938329846655997,Linear,-7.113302383778801,-5.063947509952293,6,1
54632,2017,Katrineholm,hydro_prod,DFI,2741.25,-2.388001333703531,Linear,-8.760008195646869,-6.397203887464245,6,1
54633,2018,Katrineholm,hydro_prod,DFI,2651.0,-2.0878155610927958,Linear,-10.455548103643418,-4.33597919376594,6,1
54634,2019,Katrineholm,hydro_prod,DFI,2404.0,-1.781001020890601,Linear,-17.57645751322461,-2.2292380875825515,6,1
54635,2020,Katrineholm,hydro_prod,DFI,2157.0,-2.03833948399248,Linear,-24.914995892141203,-3.9962518609894584,6,1
54636,2021,Katrineholm,hydro_prod,DFI,3249.0,-1.2132767054575535,Linear,14.852499031885024,1.6690391958682707,6,1
54637,2022,Katrineholm,hydro_prod,DFI,3249.0,-2.27499769333328,Linear,16.66288694863421,-5.621264734908172,6,1
54638,2005,Kil,hydro_prod,DFI,19386.0,-1.4014404654894392,Linear,-13.978662595083993,-2.2128491398608254,6,3
54639,2006,Kil,hydro_prod,DFI,20467.0,-1.252017229287213,Linear,-8.846637485470183,3.9298062501991957,6,3
54640,2007,Kil,hydro_prod,DFI,20850.0,-1.1344785689671704,Linear,-6.7967608283981535,7.593853615710316,6,3
54641,2008,Kil,hydro_prod,DFI,25707.0,-1.561949609137828,Linear,15.342338175724842,-10.875408959885865,6,3
54642,2009,Kil,hydro_prod,DFI,16727.0,-1.3874640025225575,Linear,-24.668983832768724,-1.563042567271573,6,3
54643,2010,Kil,hydro_prod,DFI,18287.0,-0.7458333489379206,Linear,-17.334803405158112,13.6770018301591,6,3
54644,2011,Kil,hydro_prod,DFI,26432.0,-1.5461205929631707,Linear,19.93358949858985,-9.919367342930089,6,3
54645,2012,Kil,hydro_prod,DFI,32336.0,-0.7598072197108077,Linear,47.276622437605056,13.593047601563852,6,3
54646,2013,Kil,hydro_prod,DFI,19841.0,-1.191220026148144,Linear,-9.290247588306611,5.946187271247259,6,3
54647,2014,Kil,hydro_prod,DFI,28709.0,-0.5836493444873315,Linear,31.75212640907396,14.073358942024303,6,3
54648,2015,Kil,hydro_prod,DFI,31268.0,-0.7043639284799691,Linear,44.04397609977475,13.876854282568043,6,3
54649,2016,Kil,hydro_prod,DFI,22485.0,-1.5346175105010522,Linear,3.979961761006883,-9.238992718971252,6,3
54650,2017,Kil,hydro_prod,DFI,7394.0,-1.8596209283613216,Linear,-65.67548933810053,-33.42837513651081,6,3
54651,2018,Kil,hydro_prod,DFI,14767.0,-1.8761556370549275,Linear,-31.18362969556374,-34.95292249351015,6,3
54652,2019,Kil,hydro_prod,DFI,22140.0,-1.2169327460744046,Linear,3.5757686086902183,5.125830298656517,6,3
54653,2020,Kil,hydro_prod,DFI,23656.0,-1.4038210198836576,Linear,11.09882172519226,-2.3251349354848454,6,3
54654,2021,Kil,hydro_prod,DFI,27916.0,-0.9628784337995716,Linear,31.61806681429381,11.314110792279521,6,3
54655,2022,Kil,hydro_prod,DFI,14601.0,-1.808038039585621,Linear,-30.889230214777985,-28.86475732982369,6,3
54656,2005,Kinda,hydro_prod,DFI,4505.0,-0.7595803567149398,Linear,-37.96334920847112,2.4041964328634293,6,1
54657,2006,Kinda,hydro_prod,DFI,6402.0,-1.6741992837564048,Linear,-9.2797910998458,-6.74199283753495,6,1
54658,2007,Kinda,hydro_prod,DFI,9052.0,0.9542423829231176,Linear,32.1095760621402,19.54242382921352,6,1
54659,2008,Kinda,hydro_prod,DFI,6392.0,-2.4057867097554,Linear,-3.835067970743769,-14.05786709751189,6,1
54660,2009,Kinda,hydro_prod,DFI,3644.0,-1.4697341306851617,Linear,-43.43318460821533,-4.697341306826157,6,1
54661,2010,Kinda,hydro_prod,DFI,9385.0,-0.8968502678131717,Linear,50.47382203313299,1.0314973218835526,6,1
54662,2011,Kinda,hydro_prod,DFI,7079.0,-0.6017676659161116,Linear,17.35760106730694,3.982323340848904,6,1
54663,2012,Kinda,hydro_prod,DFI,7268.0,0.0320703992038087,Linear,24.72934573176077,10.320703992036833,6,1
54664,2013,Kinda,hydro_prod,DFI,6165.0,-1.0663929281645166,Linear,9.657652522341314,-0.6639292816268796,6,1
54665,2014,Kinda,hydro_prod,DFI,5936.0,-1.3059056305565904,Linear,9.579564091079964,-3.0590563055433577,6,1
54666,2015,Kinda,hydro_prod,DFI,6833.0,-0.3046980996339428,Linear,31.098933852215747,6.953019003665308,6,1
54667,2016,Kinda,hydro_prod,DFI,2213.0,-2.487142304688508,Linear,-55.80293710408039,-14.871423046841523,6,1
54668,2017,Kinda,hydro_prod,DFI,2572.0,-1.9441912514106725,Linear,-46.44061055722816,-9.441912514072824,6,1
54669,2018,Kinda,hydro_prod,DFI,5964.0,-2.2734951203201588,Linear,29.731940594334382,-12.73495120316183,6,1
54670,2019,Kinda,hydro_prod,DFI,4600.0,-1.6150149331197594,Linear,4.731174946849005,-6.150149331169549,6,1
54671,2020,Kinda,hydro_prod,DFI,4198.0,-1.8357002327284395,Linear,0.2573721326009634,-8.357002327252426,6,1
54672,2021,Kinda,hydro_prod,DFI,5982.0,-1.508821502845944,Linear,50.21662178512,-5.088215028433284,6,1
54673,2022,Kinda,hydro_prod,DFI,1162.0,-2.414920840987498,Linear,-69.23708109748318,-14.149208409832704,6,1
54674,2011,Klippan,hydro_prod,DFI,12577.0,-0.483665641563846,Linear,32.2623162293098,4.9007076388803466,6,4
54675,2012,Klippan,hydro_prod,DFI,8968.5,-1.0542634672605755,Linear,1.941126825397108,-6.718758192440541,6,4
54676,2013,Klippan,hydro_prod,DFI,5360.0,-1.446874971031022,Linear,-33.71518552946425,-9.567416510762557,6,4
54677,2014,Klippan,hydro_prod,DFI,5549.0,-1.1809243060578616,Linear,-24.758386827408003,-8.708470776742297,6,4
54678,2015,Klippan,hydro_prod,DFI,5738.0,-0.8938015716638477,Linear,-13.889097321230592,-3.4883981708046132,6,4
54679,2016,Klippan,hydro_prod,DFI,5927.0,-1.6873104443383038,Linear,-0.4215604878417865,-3.6614883899070936,6,4
54680,2017,Klippan,hydro_prod,DFI,6116.0,-1.5091859920261708,Linear,16.702338435509017,-8.793321378498417,6,4
54681,2018,Klippan,hydro_prod,DFI,6305.0,-2.152104929165743,Linear,39.20550198430888,40.38853114953573,6,4
54682,2019,Klippan,hydro_prod,DFI,3431.0,-1.425525139630508,Linear,-10.133058601663093,-9.73080394082209,6,4
54683,2012,Kramfors,hydro_prod,DFI,1243.0,-0.9146073024641612,Linear,6.746923989757746,-3.111196954552238,6,1
54684,2013,Kramfors,hydro_prod,DFI,1243.0,-1.7636180847872194,Linear,8.642718659176367,0.48339103540469,6,1
54685,2014,Kramfors,hydro_prod,DFI,1243.0,-1.6877317421991282,Linear,10.607068382829608,0.1620993140881124,6,1
54686,2015,Kramfors,hydro_prod,DFI,771.0,-1.2595386157443682,Linear,-30.130057009786917,-1.650808014985965,6,1
54687,2016,Kramfors,hydro_prod,DFI,986.0,-1.750552600044216,Linear,-8.97001663669996,0.4280736760518913,6,1
54688,2017,Kramfors,hydro_prod,DFI,1068.0,-2.181758321233557,Linear,0.4854535017663347,2.253735892433644,6,1
54689,2018,Kramfors,hydro_prod,DFI,1057.3333333333333,-2.093406364225876,Linear,1.4207980652957597,1.8796665753396766,6,1
54690,2019,Kramfors,hydro_prod,DFI,1046.6666666666667,-1.722980226870466,Linear,2.393327931381948,0.31133626407959003,6,1
54691,2020,Kramfors,hydro_prod,DFI,1036.0,-2.015536609784562,Linear,3.4053055660867257,1.5499773771297853,6,1
54692,2021,Kramfors,hydro_prod,DFI,1036.0,-1.1395386905095712,Linear,5.545882265772565,-2.1588702198786667,6,1
54693,2005,Kristianstad,hydro_prod,DFI,21730.0,-1.559964230877127,Linear,-10.304604147853365,-3.4180830011729864,6,1
54694,2006,Kristianstad,hydro_prod,DFI,22941.0,-1.4449511915478064,Linear,-4.420366332079223,-2.4287946076370535,6,1
54695,2007,Kristianstad,hydro_prod,DFI,32613.0,0.3117616960395628,Linear,37.15901050194076,12.68162835483248,6,1
54696,2008,Kristianstad,hydro_prod,DFI,25866.0,-2.1248656452642325,Linear,9.820178886963625,-8.277100865617214,6,1
54697,2009,Kristianstad,hydro_prod,DFI,17627.0,-1.3572537553609365,Linear,-24.44033834571981,-1.6744622617705005,6,1
54698,2010,Kristianstad,hydro_prod,DFI,20179.0,-1.4117225936759406,Linear,-12.660605772029944,-2.142977743742305,6,1
54699,2011,Kristianstad,hydro_prod,DFI,26147.0,-0.8769838281636115,Linear,14.280552316876753,2.456595116690898,6,1
54700,2012,Kristianstad,hydro_prod,DFI,23327.0,-1.3912437120315084,Linear,2.965346147686273,-1.9668279781020548,6,1
54701,2013,Kristianstad,hydro_prod,DFI,15447.0,-1.623088570299675,Linear,-31.134658383458262,-3.96104905706113,6,1
54702,2014,Kristianstad,hydro_prod,DFI,24457.0,-1.1393068697941269,Linear,10.1355691552059,0.20021495357704744,6,1
54703,2015,Kristianstad,hydro_prod,DFI,23838.0,-1.0061508616898918,Linear,8.444233994256264,1.3455606823331614,6,1
